username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2016-05-08 17:52,0,0,"@anadominique we're working on bringing the sold out shades back this summer! Thanks for your patience.",,@anadominique,,"729474112922497024",https://twitter.com/glossier/status/729474112922497024
,2016-05-08 17:49,7,37,"Tomorrow pic.twitter.com/JEI0Pyzyvd",,,,"729473240767287296",https://twitter.com/glossier/status/729473240767287296
,2016-05-07 13:10,0,1,"@kailaesco we're working on bringing the sold out shades back in stock this summer. Stay tuned!",,@kailaesco,,"729040699249856512",https://twitter.com/glossier/status/729040699249856512
,2016-05-07 13:10,0,0,"@SissaRae we won't!",,@SissaRae,,"729040639208394753",https://twitter.com/glossier/status/729040639208394753
,2016-05-07 12:55,0,0,"@molly_mcgregor yep! Check http:// Glossier.com on Monday :)",,@molly_mcgregor,,"729036838514638849",https://twitter.com/glossier/status/729036838514638849
,2016-05-07 12:52,0,0,"@ultrasatinlip aw man! DM us your order #and we'll send you a new one :)",,@ultrasatinlip,#and,"729036246123724802",https://twitter.com/glossier/status/729036246123724802
,2016-05-06 09:41,0,2,"@tilc9 the trio will be available for a limited time... but balms are here to stay :)",,@tilc9,,"728625821330591745",https://twitter.com/glossier/status/728625821330591745
,2016-05-06 09:07,0,0,"@mrlukewright hi! We're working hard to bring the sold out products back in stock this summer.",,@mrlukewright,,"728617150542430211",https://twitter.com/glossier/status/728617150542430211
,2016-05-06 07:14,0,0,"@carriemurph hey! We're working hard to bring the sold out products back in stock this summer. Thanks for your patience.",,@carriemurph,,"728588871320150017",https://twitter.com/glossier/status/728588871320150017
,2016-05-05 18:32,0,1,"@kaitaleeena Boy Brow is in stock! (Yay)",,@kaitaleeena,,"728397009011519489",https://twitter.com/glossier/status/728397009011519489
,2016-05-05 13:20,0,1,"@ilovecheerwine can you please DM us the email address you placed the order with so we can help?",,@ilovecheerwine,,"728318517041303552",https://twitter.com/glossier/status/728318517041303552
,2016-05-05 07:16,0,0,"@lulustevie oh no! can you please DM us your order #or email address you placed the order with so we can help?",,@lulustevie,#or,"728226817832828929",https://twitter.com/glossier/status/728226817832828929
,2016-05-05 07:15,0,0,"@shegotgame hi there! We are available exclusively on http:// Glossier.com",,@shegotgame,,"728226693522018304",https://twitter.com/glossier/status/728226693522018304
,2016-05-05 07:15,0,0,"@hellotrees all orders come with the pink pouch :)",,@hellotrees,,"728226541478547461",https://twitter.com/glossier/status/728226541478547461
,2016-05-05 07:14,0,0,"@Killaaakels_ Try pairing it with our Priming Moisturizer; which has redness reducing ingredients :)",,@Killaaakels_,,"728226406405132288",https://twitter.com/glossier/status/728226406405132288
,2016-05-05 07:14,0,0,"@Killaaakels_ skin tint offers very little coverage—think of it more like an evening; brightening fluid.",,@Killaaakels_,,"728226388747096064",https://twitter.com/glossier/status/728226388747096064
,2016-05-05 07:12,0,0,"@caysiesantos sure does!",,@caysiesantos,,"728225974635106304",https://twitter.com/glossier/status/728225974635106304
,2016-05-04 12:53,0,1,"@LStrako hi! No set date for International shipping right now—but we'll keep you posted with any updates.",,@LStrako,,"727949216669171712",https://twitter.com/glossier/status/727949216669171712
,2016-05-04 12:52,0,2,"@sincerelygeeg hey! We're working hard to bring the sold out products back in stock this summer. Thanks for your patience. -Eva",,@sincerelygeeg,,"727949123706572803",https://twitter.com/glossier/status/727949123706572803
,2016-05-04 12:51,0,0,"@kareng_94 no set date at the moment—but we will definitely keep you posted.",,@kareng_94,,"727948792042012672",https://twitter.com/glossier/status/727948792042012672
,2016-05-04 12:50,0,1,"@alanadakin yes! Working on bringing them back in your shade this summer. Be sure to join the waitlists on http:// Glossier.com :)",,@alanadakin,,"727948654741458944",https://twitter.com/glossier/status/727948654741458944
,2016-05-04 12:49,0,3,"@carolinecaloway <3",,@carolinecaloway,,"727948405520125952",https://twitter.com/glossier/status/727948405520125952
,2016-05-04 12:48,0,1,"@itscarlylouise hey—we currently ship to the US and Puerto Rico only (for now!)",,@itscarlylouise,,"727947996890025985",https://twitter.com/glossier/status/727947996890025985
,2016-05-04 12:48,0,0,"@hannahshore hi! We're working on getting them back in stock this summer. Make sure you're on the waitlist—> https:// glossier.com/#!/products/ge neration-g …",,@hannahshore,#,"727947916208427009",https://twitter.com/glossier/status/727947916208427009
,2016-05-03 07:11,0,0,"@xzeezee hi there! can you please DM us your account email address so we can help?",,@xzeezee,,"727500763153440772",https://twitter.com/glossier/status/727500763153440772
,2016-05-03 07:09,0,1,"@toriii1696 hi there! Can you please DM us your order #or email address you placed the order with so we can help?",,@toriii1696,#or,"727500384453971969",https://twitter.com/glossier/status/727500384453971969
,2016-05-02 19:19,0,1,"@katiedeheras beauty!!",,@katiedeheras,,"727321623997587456",https://twitter.com/glossier/status/727321623997587456
,2016-05-02 09:21,0,1,"@juliepocta we're working on getting the sold out shades of skin tint; concealer; and Generation G back in stock this summer!",,@juliepocta,,"727171114254868480",https://twitter.com/glossier/status/727171114254868480
,2016-05-02 09:20,0,1,"@TheLifeOfCandH hey there! We're online only.",,@TheLifeOfCandH,,"727170878937649152",https://twitter.com/glossier/status/727170878937649152
,2016-05-02 09:20,0,1,"@Caelan_Hughes we're working on getting your shade back in stock this summer! Thanks for your patience.",,@Caelan_Hughes,,"727170826722746369",https://twitter.com/glossier/status/727170826722746369
,2016-05-02 08:48,0,0,"@postergirl5 hi there! Can you please DM us your order #or email address you placed the order with so we can help?",,@postergirl5,#or,"727162755346739201",https://twitter.com/glossier/status/727162755346739201
,2016-05-01 17:34,19,76,"#maskforce pic.twitter.com/yyEGYijClI",,,#maskforce,"726932824620670976",https://twitter.com/glossier/status/726932824620670976
,2016-05-01 07:02,0,1,"@empire_styles oh no! DM us your order #so we can help you out",,@empire_styles,#so,"726773803641131008",https://twitter.com/glossier/status/726773803641131008
,2016-05-01 07:01,0,0,"@CRHuffman hey! Thanks for letting us know. We're working on fixing this ASAP.",,@CRHuffman,,"726773666831339520",https://twitter.com/glossier/status/726773666831339520
,2016-05-01 07:01,1,0,"@zelo_popal hey! We currently ship to the US and Puerto Rico only.",,@zelo_popal,,"726773504230719488",https://twitter.com/glossier/status/726773504230719488
,2016-05-01 07:01,0,0,"@hannasmiled hi! Thanks for letting us know. We're working on fixing this ASAP.",,@hannasmiled,,"726773435200864256",https://twitter.com/glossier/status/726773435200864256
,2016-05-01 07:00,0,1,"@chavelaque thanks for letting us know! We're working on fixing this ASAP.",,@chavelaque,,"726773349628661761",https://twitter.com/glossier/status/726773349628661761
,2016-05-01 07:00,0,0,"@Kaitlyn_Maness hey! It should be... email gTEAM@glossier.com if you're still having trouble.",,@Kaitlyn_Maness @glossier,,"726773218913193984",https://twitter.com/glossier/status/726773218913193984
,2016-05-01 06:59,0,0,"@hawaiianwhore we currently ship to the US and Puerto Rico only",,@hawaiianwhore,,"726773099522351106",https://twitter.com/glossier/status/726773099522351106
,2016-05-01 06:59,0,0,"@svictoriap cool! Will pass your feedback to our product development team",,@svictoriap,,"726773005754445824",https://twitter.com/glossier/status/726773005754445824
,2016-04-29 10:00,0,0,"@lashoegirl sorry to hear that. Can you please DM us the email address you placed the order with so we can help?",,@lashoegirl,,"726093877594173440",https://twitter.com/glossier/status/726093877594173440
,2016-04-28 20:02,0,1,"@hilarybanks88 it is available on http:// Glossier.com",,@hilarybanks88,,"725882943458013186",https://twitter.com/glossier/status/725882943458013186
,2016-04-28 13:54,0,2,"@bbybear hey! We're working on getting your shade back in stock this summer. Thanks for you patience.",,@bbybear,,"725790329484513280",https://twitter.com/glossier/status/725790329484513280
,2016-04-28 13:53,0,2,"@EmilyGerbner hi! Thanks for letting us know. We're working on fixing this ASAP.",,@EmilyGerbner,,"725790148470906880",https://twitter.com/glossier/status/725790148470906880
,2016-04-28 13:53,0,2,"@CatieTheRiveter we're working on bringing it back this summer! Join the waitlist to be notified when it's here: https:// glossier.com/#!/products/pe rfecting-skin-tint …",,@CatieTheRiveter,#,"725789975854350336",https://twitter.com/glossier/status/725789975854350336
,2016-04-28 13:22,0,0,"@vogue_gigi sorry about that. Can you please DM us your order #or email address you placed the order with so we can help?",,@vogue_gigi,#or,"725782155855552513",https://twitter.com/glossier/status/725782155855552513
,2016-04-28 06:28,0,0,"@amandabakios yes!",,@amandabakios,,"725678107492028416",https://twitter.com/glossier/status/725678107492028416
,2016-04-28 06:28,0,1,"@jamielynn888 we're working on bringing it back this summer. Join the waitlist to be notified as soon as it's here: https:// glossier.com/#!/products/pe rfecting-skin-tint …",,@jamielynn888,#,"725677956224409600",https://twitter.com/glossier/status/725677956224409600
,2016-04-28 06:25,0,0,"@marsipan79 hi there. We're working on restocking them this summer. Thank you for your patience!",,@marsipan79,,"725677425443610624",https://twitter.com/glossier/status/725677425443610624
,2016-04-28 06:25,0,0,"@goo_chinaski hey there! We don't currently; but we'll keep you posted on any updates.",,@goo_chinaski,,"725677245868695556",https://twitter.com/glossier/status/725677245868695556
,2016-04-27 14:22,0,0,"@HelloKiki yep! We're working on getting it back in stock this summer. Make sure you're on the waitlist—> https:// glossier.com/#!/products/pe rfecting-skin-tint …",,@HelloKiki,#,"725434925227343872",https://twitter.com/glossier/status/725434925227343872
,2016-04-27 14:20,0,0,"@amandabakios hey! We're working on getting it back in stock this summer. Make sure you're on the waitlist—> https:// glossier.com/#!/products/ge neration-g …",,@amandabakios,#,"725434590626742272",https://twitter.com/glossier/status/725434590626742272
,2016-04-27 08:49,0,0,"@cleanfaceblog hi! We currently ship from http:// Glossier.com to the US and Puerto Rico only.",,@cleanfaceblog,,"725351223633784832",https://twitter.com/glossier/status/725351223633784832
,2016-04-26 18:51,1,2,"@tennehsillah put our stickers on your laptop! Voila",,@tennehsillah,,"725140175072944128",https://twitter.com/glossier/status/725140175072944128
,2016-04-26 09:33,0,0,"@caysiesantos they are unisex sizes—so we'd recommend sizing down. -Eva",,@caysiesantos,,"724999917463310342",https://twitter.com/glossier/status/724999917463310342
,2016-04-26 09:32,0,0,"@Ash_OLeary it's unisex sizing; meaning they run large. We also have a size chart on http:// Glossier.com . Hope this helps!",,@Ash_OLeary,,"724999523496550400",https://twitter.com/glossier/status/724999523496550400
,2016-04-26 08:41,0,0,"@Flora_Agustin sorry about that. Can you please DM us your email address so we can help?",,@Flora_Agustin,,"724986824108703744",https://twitter.com/glossier/status/724986824108703744
,2016-04-26 07:16,0,2,"@collimreb hi! We're working on getting it back this summer. Join the waitlist on http:// Glossier.com to be notified when it's here.",,@collimreb,,"724965455459418112",https://twitter.com/glossier/status/724965455459418112
,2016-04-25 15:21,0,5,"@lil_falafel we are working on an innovative SPF launch this summer. Stay tuned!",,@lil_falafel,,"724724919196651520",https://twitter.com/glossier/status/724724919196651520
,2016-04-25 11:35,1,0,"@VintageKaren US only (for now!)",,@VintageKaren,,"724668165842690048",https://twitter.com/glossier/status/724668165842690048
,2016-04-25 11:35,1,0,"@eqceptional no set date at the moment; but we'll keep you posted on any updates.",,@eqceptional,,"724668132200189953",https://twitter.com/glossier/status/724668132200189953
,2016-04-25 11:34,1,0,"@Lolita_Valverde hey! We are currently online only.",,@Lolita_Valverde,,"724668039061475328",https://twitter.com/glossier/status/724668039061475328
,2016-04-25 11:34,0,2,"@SavannaThompson coming back this week! Make sure you're on the waitlist to be notified as soon as it's here: https:// glossier.com/#!/products/mi lky-jelly-cleanser …",,@SavannaThompson,#,"724667956580458498",https://twitter.com/glossier/status/724667956580458498
,2016-04-25 09:40,0,0,"@esleex sorry about that. Can you please DM us your order #or email address you placed the order with so we can help?",,@esleex,#or,"724639155960066050",https://twitter.com/glossier/status/724639155960066050
,2016-04-25 08:18,5,34,"You heard that right—sweatshirts are back! XS-XXL http:// gls.sr/shop_merch pic.twitter.com/hxRUtCrlWp",,,,"724618483410034689",https://twitter.com/glossier/status/724618483410034689
,2016-04-25 06:36,1,54,"NEW: Glossier Official Merch. Here by popular demand—> http:// gls.sr/shop_merch pic.twitter.com/GXwltPqn86",,,,"724592823287181312",https://twitter.com/glossier/status/724592823287181312
,2016-04-24 07:41,0,1,"@allsummerinaday no current plans; but will definitely pass your feedback along to our product and packaging teams!",,@allsummerinaday,,"724246848404373504",https://twitter.com/glossier/status/724246848404373504
,2016-04-24 07:40,0,0,"@uhleentothe coming back so soon! Make sure you're on the waitlist on http:// Glossier.com to be notified as soon as it's here.",,@uhleentothe,,"724246733937627136",https://twitter.com/glossier/status/724246733937627136
,2016-04-24 07:40,0,0,"@jhiscock hi! Thanks for letting us know. We're working on fixing this ASAP.",,@jhiscock,,"724246561400709120",https://twitter.com/glossier/status/724246561400709120
,2016-04-22 14:54,0,1,"@bonjourluce they are both sheer and cover a wide range of skin tones. We have free returns if you're not totally happy :)",,@bonjourluce,,"723631137831034880",https://twitter.com/glossier/status/723631137831034880
,2016-04-22 14:29,0,0,"@rachelraczka sorry to see that. Can you please confirm your order #or email address you placed the order with so we can help?",,@rachelraczka,#or,"723624740615761920",https://twitter.com/glossier/status/723624740615761920
,2016-04-22 14:28,0,0,"@elnoor sorry to see that. Can you please confirm your order #or email address you placed the order with so we can help?",,@elnoor,#or,"723624451523358720",https://twitter.com/glossier/status/723624451523358720
,2016-04-22 14:22,0,1,"@bonjourluce hey there! Boy Brow is in stock :) We're working with our factory on bringing medium concealer and skin tint back this summer.",,@bonjourluce,,"723623089196675073",https://twitter.com/glossier/status/723623089196675073
,2016-04-22 07:54,0,0,"@Vventura_G We’re working on getting it back in stock. Sign up to be notified first when it’s here: https:// glossier.com/#!/products/gl ossier-phase-1 …",,@Vventura_G,#,"723525435473166337",https://twitter.com/glossier/status/723525435473166337
,2016-04-22 07:53,0,1,"@michelIemoon yes! It's very hydrating c/o aloe and glycerin :)",,@michelIemoon,,"723525081343885312",https://twitter.com/glossier/status/723525081343885312
,2016-04-22 07:52,0,0,"@caysiesantos not yet!",,@caysiesantos,,"723524935168217088",https://twitter.com/glossier/status/723524935168217088
,2016-04-21 16:30,0,3,"Tune in now to watch Top Shelf Live on Facebook! http:// gls.sr/_watch_it_live https:// twitter.com/intothegloss/s tatus/723285964580335617 …",,,,"723292952576045056",https://twitter.com/glossier/status/723292952576045056
,2016-04-21 15:14,2,24,"Top Shelf Live starts in 45 minutes! Watch it here: http:// gls.sr/_watch_it_live pic.twitter.com/KnhdouCzEM",,,,"723273642021367810",https://twitter.com/glossier/status/723273642021367810
,2016-04-21 08:55,0,0,"@long_pussy_lips Sorry to about that! We definitely don't hear that often. DM us your order #or email so we can make it right.",,@long_pussy_lips,#or,"723178397158019073",https://twitter.com/glossier/status/723178397158019073
,2016-04-21 08:42,0,0,"@juliexuxa very soon! Make sure you're on the waitlist so you know the moment it's back: https:// glossier.com/#!/products/mi lky-jelly-cleanser …",,@juliexuxa,#,"723175029630984193",https://twitter.com/glossier/status/723175029630984193
,2016-04-21 08:41,0,2,"@ArielDumas hi! Thanks for letting us know. We're working on fixing this ASAP.",,@ArielDumas,,"723174879575588865",https://twitter.com/glossier/status/723174879575588865
,2016-04-21 08:19,6,18,"Top Shelf Live w/ @emilywweiss & @jenatkinhair is tonight @7pm ET. Watch the livestream—> http:// gls.sr/_watch_it_live pic.twitter.com/GFGTcqObIl",,@emilywweiss @jenatkinhair @7pm,,"723169182573953026",https://twitter.com/glossier/status/723169182573953026
,2016-04-21 08:17,0,1,"@Dicklepickle_ hi! There is no aloe in our concealer. Full ingredient lists are avail for every product on http:// Glossier.com",,@Dicklepickle_,,"723168708953251840",https://twitter.com/glossier/status/723168708953251840
,2016-04-21 08:15,0,0,"@hannahwnichols coming back soon! Make sure you're on the waitlist so you know the moment it's here: https:// glossier.com/#!/products/mi lky-jelly-cleanser …",,@hannahwnichols,#,"723168200406519808",https://twitter.com/glossier/status/723168200406519808
,2016-04-21 08:14,0,0,"@samantha_aviles very soon! Make sure you're on the waitlist so you know the moment it's back: https:// glossier.com/#!/products/mi lky-jelly-cleanser …",,@samantha_aviles,#,"723168142944526337",https://twitter.com/glossier/status/723168142944526337
,2016-04-20 18:35,3,28,"Tomorrow: Top Shelf Live with @emilywweiss and @jenatkinhair @7pm ET: http:// gls.sr/_watch_it_live pic.twitter.com/Ys1hdx5llh",,@emilywweiss @jenatkinhair @7pm,,"722961814443577344",https://twitter.com/glossier/status/722961814443577344
,2016-04-20 11:32,0,1,"@vogue_gigi we're working with our new factory to get them back in stock this summer.",,@vogue_gigi,,"722855571297329152",https://twitter.com/glossier/status/722855571297329152
,2016-04-20 11:32,0,0,"@jane_kim hi! Boy Brow is in stock :) Generation G in Like will be coming back this summer. Stay tuned",,@jane_kim,,"722855410626113536",https://twitter.com/glossier/status/722855410626113536
,2016-04-20 11:31,0,0,"@bymelissanicole you deserve it! <3",,@bymelissanicole,,"722855315490910208",https://twitter.com/glossier/status/722855315490910208
,2016-04-20 11:31,0,1,"@chrisdherbert hi! Thanks for letting us know. We're working on getting this fixed ASAP.",,@chrisdherbert,,"722855256628011008",https://twitter.com/glossier/status/722855256628011008
,2016-04-20 10:36,0,0,"@AllieSwatek thanks for letting us know! We're working on fixing this ASAP.",,@AllieSwatek,,"722841399696171008",https://twitter.com/glossier/status/722841399696171008
,2016-04-19 12:43,0,2,"@OhThatsNik both! It's refreshing and the aloe and rosewater in it hydrates and gently soothes skin.",,@OhThatsNik,,"722511049971384320",https://twitter.com/glossier/status/722511049971384320
,2016-04-19 07:22,0,1,"@annakaringal oh no! Sorry to see that. Can you please DM us your order #or email address you placed the order with so we can help?",,@annakaringal,#or,"722430090118840320",https://twitter.com/glossier/status/722430090118840320
,2016-04-19 07:13,0,1,"@The_Boggart very soon! Stay tuned",,@The_Boggart,,"722427826188783618",https://twitter.com/glossier/status/722427826188783618
,2016-04-18 19:02,0,1,"@pamtweetsagain not currently! But you can get Boy Brow on http:// Glossier.com :)",,@pamtweetsagain,,"722243962103336960",https://twitter.com/glossier/status/722243962103336960
,2016-04-18 14:59,1,18,"@vogue_gigi they look great on all skin tones! Here's our fairest model wearing all four shades. Hope this helps! pic.twitter.com/flwgVHE8KG",,@vogue_gigi,,"722182742994264065",https://twitter.com/glossier/status/722182742994264065
,2016-04-18 10:29,0,0,"@rachelclehn hi there! We're working with our factory to get a new batch back in stock this summer. Thanks for your patience. -Eva",,@rachelclehn,,"722114860436307973",https://twitter.com/glossier/status/722114860436307973
,2016-04-18 08:11,0,1,"@mandamanda___ sorry about that. Can you please DM us your order #or email address you placed the order with so we can help?",,@mandamanda___,#or,"722080004406976512",https://twitter.com/glossier/status/722080004406976512
,2016-04-18 07:06,0,0,"@RockAnnaRoll hi! Thanks for letting us know. We're working on the fixing this ASAP.",,@RockAnnaRoll,,"722063778683219968",https://twitter.com/glossier/status/722063778683219968
,2016-04-18 07:06,0,0,"@samsquamch59 just you!",,@samsquamch59,,"722063675692072960",https://twitter.com/glossier/status/722063675692072960
,2016-04-18 07:05,0,0,"@lachristagreco (very) soon! Make sure you're on the waitlist to be notified as soon as it's here: https:// glossier.com/#!/products/mi lky-jelly-cleanser …",,@lachristagreco,#,"722063455197507584",https://twitter.com/glossier/status/722063455197507584
,2016-04-18 07:03,0,1,"@serenavdwsn we don't have a set date at the moment; but are working on this. We'll keep you posted! -Eva",,@serenavdwsn,,"722063055593586689",https://twitter.com/glossier/status/722063055593586689
,2016-04-18 07:03,0,0,"@MarthaMihalick hi Thanks for letting us know. We're working on fixing this ASAP.",,@MarthaMihalick,,"722062947468578817",https://twitter.com/glossier/status/722062947468578817
,2016-04-17 19:58,0,1,"@ginaAfuchs yes! It is great for all skin types",,@ginaAfuchs,,"721895561255854080",https://twitter.com/glossier/status/721895561255854080
,2016-04-17 07:37,0,1,"@glasslibrary hi! Thanks for letting us know. We're working on fixing this ASAP.",,@glasslibrary,,"721709288029184000",https://twitter.com/glossier/status/721709288029184000
,2016-04-17 07:37,0,3,"@Dee_Ee_Pea sorry for the inconvenience! We are working hard to bring them back as quickly as possible. Thanks for your patience",,@Dee_Ee_Pea,,"721709124174655490",https://twitter.com/glossier/status/721709124174655490
,2016-04-17 07:35,0,0,"@evillerhag hey! We currently accept US addresses and billing info only.",,@evillerhag,,"721708642769219584",https://twitter.com/glossier/status/721708642769219584
,2016-04-17 07:34,0,1,"@jayleneurdiales we're making more and it will be back soon! Stay tuned",,@jayleneurdiales,,"721708515123929089",https://twitter.com/glossier/status/721708515123929089
,2016-04-15 13:46,0,0,"@johnbennet working on it—thanks for your patience! -Eva",,@johnbennet,,"721077383210668032",https://twitter.com/glossier/status/721077383210668032
,2016-04-15 13:27,0,17,""make good choices with #glossier " http:// instagram.com/crysta_leong pic.twitter.com/hggSaELWyz",,,#glossier,"721072517125959680",https://twitter.com/glossier/status/721072517125959680
,2016-04-15 13:17,0,0,"@Maggie_Heim sorry about that. Can you please DM us your order #or email address you placed the order with so we can help?",,@Maggie_Heim,#or,"721069950828441600",https://twitter.com/glossier/status/721069950828441600
,2016-04-15 13:17,0,0,"@IcicleSleeve not currently! We are online only.",,@IcicleSleeve,,"721069945862430721",https://twitter.com/glossier/status/721069945862430721
,2016-04-15 10:54,0,0,"@jooselijn Great! Happy to hear that.",,@jooselijn,,"721033925792043008",https://twitter.com/glossier/status/721033925792043008
,2016-04-15 09:40,0,0,"@iamtravelsize thanks for waiting!",,@iamtravelsize,,"721015255040704512",https://twitter.com/glossier/status/721015255040704512
,2016-04-15 09:38,0,0,"@Nilublue If you have any questions about ordering Glossier DM us! :)",,@Nilublue,,"721014822708625409",https://twitter.com/glossier/status/721014822708625409
,2016-04-15 09:35,0,0,"@jooselijn sorry about that. Can you please DM us your order #or email address you placed the order with so we can help?",,@jooselijn,#or,"721014098507481089",https://twitter.com/glossier/status/721014098507481089
,2016-04-15 09:12,0,0,"@nicoleehorton sorry to hear that. Can you please DM us your order #or email address you placed the order with so we can help?",,@nicoleehorton,#or,"721008417112985601",https://twitter.com/glossier/status/721008417112985601
,2016-04-15 09:09,0,0,"@iamtravelsize sorry your Concealer isn't the perfect match! Can you please DM us your order #or email address so we can help?",,@iamtravelsize,#or,"721007583805444096",https://twitter.com/glossier/status/721007583805444096
,2016-04-15 09:08,0,0,"@agentscully666 Also tell your friend to do the same -- so we can help!",,@agentscully666,,"721007224081031169",https://twitter.com/glossier/status/721007224081031169
,2016-04-15 09:07,0,0,"@agentscully666 Oh no! Sorry to hear that. Can you please DM us your order #or email address you placed the order with so we can help?",,@agentscully666,#or,"721007062067585025",https://twitter.com/glossier/status/721007062067585025
,2016-04-14 20:22,0,0,"@rhymeswithbeara we are online only!",,@rhymeswithbeara,,"720814557103591424",https://twitter.com/glossier/status/720814557103591424
,2016-04-14 20:22,0,0,"@kathygarfield yes! @glossier.irl",,@kathygarfield @glossier,,"720814505593323520",https://twitter.com/glossier/status/720814505593323520
,2016-04-14 12:20,0,1,"@samturnbull4 lindsey@glossier.com :)",,@samturnbull4 @glossier,,"720693282687315972",https://twitter.com/glossier/status/720693282687315972
,2016-04-14 12:20,0,0,"@notfolu sorry about that. Can you please DM us your order #or email address you placed the order with so we can help?",,@notfolu,#or,"720693237745393664",https://twitter.com/glossier/status/720693237745393664
,2016-04-14 09:04,0,1,"@syanelessia we're working with our factory to get it back in stock this summer! It's still available as part of the Phase 2 Set.",,@syanelessia,,"720643938579849216",https://twitter.com/glossier/status/720643938579849216
,2016-04-14 07:44,0,3,"@MinimalistLook this month! Stay tuned.",,@MinimalistLook,,"720623856965316608",https://twitter.com/glossier/status/720623856965316608
,2016-04-13 19:08,0,0,"@peachyforbes hey! We can only process orders with US shipping and billing info. Your friend can ship to you; of course!",,@peachyforbes,,"720433450092793856",https://twitter.com/glossier/status/720433450092793856
,2016-04-13 19:06,0,1,"@MinimalistLook Perfecting Skin Tint in light will be back this summer. Phase 2 Set with the concealer in light is in stock :)",,@MinimalistLook,,"720433058588045312",https://twitter.com/glossier/status/720433058588045312
,2016-04-13 19:04,0,0,"@meteoronomist hi! thanks for letting us know. We're working on fixing this ASAP.",,@meteoronomist,,"720432427089453056",https://twitter.com/glossier/status/720432427089453056
,2016-04-13 19:03,0,0,"@dsngiem hi! thanks for letting us know. We're working on fixing this ASAP.",,@dsngiem,,"720432379777654784",https://twitter.com/glossier/status/720432379777654784
,2016-04-13 19:02,0,0,"@Hayl_Storm1 give it a try! We have free returns if it doesn't work for you. -Eva",,@Hayl_Storm1,,"720431945319084032",https://twitter.com/glossier/status/720431945319084032
,2016-04-13 19:01,0,1,"@lloyd_says this month! Stay tuned.",,@lloyd_says,,"720431827022966784",https://twitter.com/glossier/status/720431827022966784
,2016-04-13 15:26,0,0,"@Amy_FromMars took at look at your profile pic. We think dark would be perfect for you.",,@Amy_FromMars,,"720377665778094080",https://twitter.com/glossier/status/720377665778094080
,2016-04-13 15:26,0,1,"@theouai <3",,@theouai,,"720377560404635649",https://twitter.com/glossier/status/720377560404635649
,2016-04-13 15:24,6,20,"Top Shelf Live is back—& we're livestreaming it on Facebook! Join @EmilyWWeiss + @theouai 's @jenatkinhair on 4/21—> http:// gls.sr/1Yujh97",,@EmilyWWeiss @theouai @jenatkinhair,,"720377114474725376",https://twitter.com/glossier/status/720377114474725376
,2016-04-13 07:34,0,1,"@toyitaa hi! Not currently. We'll definitely keep you posted on future showrooms.",,@toyitaa,,"720258780697497600",https://twitter.com/glossier/status/720258780697497600
,2016-04-13 07:33,0,0,"@anickinson hey! thanks for letting us know. We're working on fixing this ASAP.",,@anickinson,,"720258594256527362",https://twitter.com/glossier/status/720258594256527362
,2016-04-13 07:33,0,0,"@seoulcialite hey! thanks for letting us know. We're working on fixing this ASAP.",,@seoulcialite,,"720258521342717953",https://twitter.com/glossier/status/720258521342717953
,2016-04-13 05:32,0,1,"@tennehsillah hi there! Yes; this position has been filled.",,@tennehsillah,,"720228130296868864",https://twitter.com/glossier/status/720228130296868864
,2016-04-13 05:31,0,0,"@heidifibro46 yes!",,@heidifibro46,,"720228013225426946",https://twitter.com/glossier/status/720228013225426946
,2016-04-12 18:16,0,1,"@lmc055 hi! Thanks for letting us know. We're working on fixing this ASAP",,@lmc055,,"720058101454475264",https://twitter.com/glossier/status/720058101454475264
,2016-04-12 10:03,0,3,"@siekres Milky Jelly will be back this month and our Perfecting Skin Tint in light will be back this summer. Stay tuned for updates.",,@siekres,,"719933980557078529",https://twitter.com/glossier/status/719933980557078529
,2016-04-12 10:02,0,0,"@paulbrendanleo hi! Thanks for letting us know. We're working on fixing this ASAP.",,@paulbrendanleo,,"719933802710241280",https://twitter.com/glossier/status/719933802710241280
,2016-04-12 10:02,0,0,"@DianeCimine thanks for letting us know! We're working on fixing this ASAP.",,@DianeCimine,,"719933757478866946",https://twitter.com/glossier/status/719933757478866946
,2016-04-12 10:02,0,1,"@iluvfrenchtoast we’re working with our new factory to get a new batch this summer. Sign up for the waitlist here https:// glossier.com/#!/category/sk incare …",,@iluvfrenchtoast,#,"719933656710672384",https://twitter.com/glossier/status/719933656710672384
,2016-04-12 10:01,0,0,"@toriiimiiin hey! It will be back this month. Stay tuned.",,@toriiimiiin,,"719933440955703296",https://twitter.com/glossier/status/719933440955703296
,2016-04-12 10:00,0,0,"@stellar65 hey! We currently ship to the US and Puerto Rico only.",,@stellar65,,"719933162374197251",https://twitter.com/glossier/status/719933162374197251
,2016-04-12 09:59,0,0,"@the59thStBridge hey! Thanks for letting us know—we're working on fixing this ASAP.",,@the59thStBridge,,"719933061815738368",https://twitter.com/glossier/status/719933061815738368
,2016-04-12 09:58,0,0,"@funionnn hey there—sorry; we don't currently have a showroom going on.",,@funionnn,,"719932741207343104",https://twitter.com/glossier/status/719932741207343104
,2016-04-11 14:58,0,0,"@ifbywhiskey if dark is working for you; keep on using it",,@ifbywhiskey,,"719645864906645505",https://twitter.com/glossier/status/719645864906645505
,2016-04-11 14:57,0,0,"@elainoo sorry! It won't be back by then.",,@elainoo,,"719645586497138688",https://twitter.com/glossier/status/719645586497138688
